learning_item_id,learning_item_version_id,source_id,source_file_path,source_item_key,source_commit,source_content_hash,knowledge_point_id,knowledge_point_name_en,knowledge_point_name_zh,question_stem_en,option_a_en,option_b_en,option_c_en,correct_option_key,zh_stem,zh_option_a,zh_option_b,zh_option_c,zh_explanation,explanation_data_json,translation_method,translation_version,translation_review_status,explanation_review_status,publish_decision,reviewer_id,reviewer_note
item-2cdb6f399823581f2110,item-version-7bdae6fae7e4962df06d,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,kp-ai-lesson-05,Deep Learning Frameworks,深度学习框架,Deep Neural Network training requires a lot of computations,True,False,,A,深度神经网络训练需要大量计算,正确,错误,,本题考查“深度学习框架”，参考答案为 A：“正确”。,"{""correctOptionKey"":""A"",""correctReason"":""该陈述与课程中“深度学习框架”的说明一致，因此应选择“正确”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""深度神经网络训练需要大量计算"",""memoryTip"":""复习“深度学习框架”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""该陈述与课程中“深度学习框架”的说明一致，因此应选择“正确”。"",""B"":""“错误”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Deep Neural Network training requires a lot of computations"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-5.json""],""summary"":""本题考查“深度学习框架”，参考答案为 A：“正确”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-1e9aa13b860d330a0edc,item-version-fc9a7ab416840a7ba319,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,kp-ai-lesson-05,Deep Learning Frameworks,深度学习框架,Overfitting occurs because of ____,Not enough testing data,Too powerful model,Too much noise in output data,B,发生过拟合的原因是____,测试数据不足,模型太给力了,输出数据中噪声过多,本题考查“深度学习框架”，参考答案为 B：“模型太给力了”。,"{""correctOptionKey"":""B"",""correctReason"":""根据“深度学习框架”相关术语，题干空缺应填“模型太给力了”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""发生过拟合的原因是____"",""memoryTip"":""复习“深度学习框架”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“测试数据不足”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""根据“深度学习框架”相关术语，题干空缺应填“模型太给力了”。"",""C"":""“输出数据中噪声过多”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Overfitting occurs because of ____"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-5.json""],""summary"":""本题考查“深度学习框架”，参考答案为 B：“模型太给力了”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-959ea57d4eccbb67e99c,item-version-6a399420d11e6f38a8e7,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,kp-ai-lesson-05,Deep Learning Frameworks,深度学习框架,Bias errors are caused by our ____ not being able to capture the relationship between training data correctly.,model,algorithm,computer,B,偏差错误是由于我们____无法正确捕获训练数据之间的关系而引起的。,模型,算法,电脑,本题考查“深度学习框架”，参考答案为 B：“算法”。,"{""correctOptionKey"":""B"",""correctReason"":""根据“深度学习框架”相关术语，题干空缺应填“算法”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""偏差错误是由于我们____无法正确捕获训练数据之间的关系而引起的。"",""memoryTip"":""复习“深度学习框架”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“模型”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""根据“深度学习框架”相关术语，题干空缺应填“算法”。"",""C"":""“电脑”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Bias errors are caused by our ____ not being able to capture the relationship between training data correctly."",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-5.json""],""summary"":""本题考查“深度学习框架”，参考答案为 B：“算法”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-bf93840a01e6c3027060,item-version-c8b598509dec5a662cb4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,kp-ai-lesson-05,Deep Learning Frameworks,深度学习框架,"After compiling our model object, we train by calling ____ function",fit,train,teach,A,编译模型对象后，我们通过调用____函数进行训练,适合,火车,教,本题考查“深度学习框架”，参考答案为 A：“适合”。,"{""correctOptionKey"":""A"",""correctReason"":""根据“深度学习框架”相关术语，题干空缺应填“适合”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""编译模型对象后，我们通过调用____函数进行训练"",""memoryTip"":""复习“深度学习框架”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""根据“深度学习框架”相关术语，题干空缺应填“适合”。"",""B"":""“火车”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“教”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""After compiling our model object, we train by calling ____ function"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-5.json""],""summary"":""本题考查“深度学习框架”，参考答案为 A：“适合”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-71c70d414b6758d7b748,item-version-aaa26287c216c67dd5c5,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,kp-ai-lesson-05,Deep Learning Frameworks,深度学习框架,Binary cross-entropy is also called log loss,True,False,,A,二元交叉熵也称为对数损失,正确,错误,,本题考查“深度学习框架”，参考答案为 A：“正确”。,"{""correctOptionKey"":""A"",""correctReason"":""该陈述与课程中“深度学习框架”的说明一致，因此应选择“正确”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""二元交叉熵也称为对数损失"",""memoryTip"":""复习“深度学习框架”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""该陈述与课程中“深度学习框架”的说明一致，因此应选择“正确”。"",""B"":""“错误”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Binary cross-entropy is also called log loss"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-5.json""],""summary"":""本题考查“深度学习框架”，参考答案为 A：“正确”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-593e83d3528252097631,item-version-c258aca27117407be3f5,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-5.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,5bd97b12a3c6b112d7589956dcba966382d19623d3a0820c8abdb6fb81f4bc61,kp-ai-lesson-05,Deep Learning Frameworks,深度学习框架,TensorFlow is to ____ while PyTorch is to ____,"Facebook, Google","Google, Facebook","Microsoft, Google",B,TensorFlow 旨在 ____，而 PyTorch 旨在 ____,脸书、谷歌,谷歌、脸书,微软、谷歌,本题考查“深度学习框架”，参考答案为 B：“谷歌、脸书”。,"{""correctOptionKey"":""B"",""correctReason"":""根据“深度学习框架”相关术语，题干空缺应填“谷歌、脸书”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""TensorFlow 旨在 ____，而 PyTorch 旨在 ____"",""memoryTip"":""复习“深度学习框架”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“脸书、谷歌”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""根据“深度学习框架”相关术语，题干空缺应填“谷歌、脸书”。"",""C"":""“微软、谷歌”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""TensorFlow is to ____ while PyTorch is to ____"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-5.json""],""summary"":""本题考查“深度学习框架”，参考答案为 B：“谷歌、脸书”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-239582beee2564aa94e0,item-version-070de2bab1299452bf93,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,kp-ai-lesson-06,Introduction to Computer Vision,计算机视觉简介,Computer vision aims to allow computers gain understanding of _____,images,text,computers,A,计算机视觉旨在让计算机了解_____,图片,文字,电脑,本题考查“计算机视觉简介”，参考答案为 A：“图片”。,"{""correctOptionKey"":""A"",""correctReason"":""根据“计算机视觉简介”相关术语，题干空缺应填“图片”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""计算机视觉旨在让计算机了解_____"",""memoryTip"":""复习“计算机视觉简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""根据“计算机视觉简介”相关术语，题干空缺应填“图片”。"",""B"":""“文字”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“电脑”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Computer vision aims to allow computers gain understanding of _____"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-6.json""],""summary"":""本题考查“计算机视觉简介”，参考答案为 A：“图片”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-9a9ff43a274b9d790d39,item-version-3c165cffb283a9001eb6,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,kp-ai-lesson-06,Introduction to Computer Vision,计算机视觉简介,Python libraries available for image processing includes,OpenCV,Pillow,a and b,C,可用于图像处理的 Python 库包括,开放式计算机视觉,枕头,A 和 B,本题考查“计算机视觉简介”，参考答案为 C：“A 和 B”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“A 和 B”最符合题干对“计算机视觉简介”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""可用于图像处理的 Python 库包括"",""memoryTip"":""复习“计算机视觉简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“开放式计算机视觉”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“枕头”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“A 和 B”最符合题干对“计算机视觉简介”的描述或条件。""},""originalStem"":""Python libraries available for image processing includes"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-6.json""],""summary"":""本题考查“计算机视觉简介”，参考答案为 C：“A 和 B”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-4e478e051095d5320cb5,item-version-0e1a65d24c3208020f13,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,kp-ai-lesson-06,Introduction to Computer Vision,计算机视觉简介,Images cannot be represented as NumPy arrays in Python,true,False,,B,图像无法在 Python 中表示为 NumPy 数组,正确,错误,,本题考查“计算机视觉简介”，参考答案为 B：“错误”。,"{""correctOptionKey"":""B"",""correctReason"":""该陈述与课程中“计算机视觉简介”的说明不一致，因此应选择“错误”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""图像无法在 Python 中表示为 NumPy 数组"",""memoryTip"":""复习“计算机视觉简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“正确”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""该陈述与课程中“计算机视觉简介”的说明不一致，因此应选择“错误”。""},""originalStem"":""Images cannot be represented as NumPy arrays in Python"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-6.json""],""summary"":""本题考查“计算机视觉简介”，参考答案为 B：“错误”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-3f18720088806adf8459,item-version-dcc61635d0539864061c,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,kp-ai-lesson-06,Introduction to Computer Vision,计算机视觉简介,Optical Flow helps us to understand how each pixel on video frames move.,true,false,,A,光流帮助我们了解视频帧上的每个像素如何移动。,正确,错误,,本题考查“计算机视觉简介”，参考答案为 A：“正确”。,"{""correctOptionKey"":""A"",""correctReason"":""该陈述与课程中“计算机视觉简介”的说明一致，因此应选择“正确”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""光流帮助我们了解视频帧上的每个像素如何移动。"",""memoryTip"":""复习“计算机视觉简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""该陈述与课程中“计算机视觉简介”的说明一致，因此应选择“正确”。"",""B"":""“错误”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Optical Flow helps us to understand how each pixel on video frames move."",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-6.json""],""summary"":""本题考查“计算机视觉简介”，参考答案为 A：“正确”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-0ef44c836927ab8867ac,item-version-194672612c3d15c9e0cb,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-4,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,kp-ai-lesson-06,Introduction to Computer Vision,计算机视觉简介,_____ computes the vector field that shows where each pixel is moving,Sparse Optical Flow,Dense Optical Flow,none,B,_____ 计算显示每个像素移动位置的矢量场,稀疏光流,密集光流,无,本题考查“计算机视觉简介”，参考答案为 B：“密集光流”。,"{""correctOptionKey"":""B"",""correctReason"":""根据“计算机视觉简介”相关术语，题干空缺应填“密集光流”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""_____ 计算显示每个像素移动位置的矢量场"",""memoryTip"":""复习“计算机视觉简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“稀疏光流”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""根据“计算机视觉简介”相关术语，题干空缺应填“密集光流”。"",""C"":""“无”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""_____ computes the vector field that shows where each pixel is moving"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-6.json""],""summary"":""本题考查“计算机视觉简介”，参考答案为 B：“密集光流”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-846a82235debf3d105fb,item-version-84c96318bf23b62bc105,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-6.json,json-5,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,25382db5e646f672ee1b3752147aff737bdd6376a42277c6d1571a731e565bfc,kp-ai-lesson-06,Introduction to Computer Vision,计算机视觉简介,Resizing and Blurring are steps that can be taken during?,pre-processing,training,image transformation,A,调整大小和模糊是可以在期间采取的步骤？,预处理,培训,图像变换,本题考查“计算机视觉简介”，参考答案为 A：“预处理”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“预处理”最符合题干对“计算机视觉简介”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""调整大小和模糊是可以在期间采取的步骤？"",""memoryTip"":""复习“计算机视觉简介”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“预处理”最符合题干对“计算机视觉简介”的描述或条件。"",""B"":""“培训”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“图像变换”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""Resizing and Blurring are steps that can be taken during?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-6.json""],""summary"":""本题考查“计算机视觉简介”，参考答案为 A：“预处理”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-688d5e352f07de01bbcd,item-version-32721c22ce51bd4b5ee3,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-0,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,kp-ai-lesson-07,Convolutional Neural Networks,卷积神经网络,To extract patterns from images we use?,convolutional filters,extractor,filters,A,从我们使用的图像中提取模式？,卷积滤波器,提取器,过滤器,本题考查“卷积神经网络”，参考答案为 A：“卷积滤波器”。,"{""correctOptionKey"":""A"",""correctReason"":""在给定选项中，“卷积滤波器”最符合题干对“卷积神经网络”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""从我们使用的图像中提取模式？"",""memoryTip"":""复习“卷积神经网络”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""在给定选项中，“卷积滤波器”最符合题干对“卷积神经网络”的描述或条件。"",""B"":""“提取器”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""“过滤器”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""To extract patterns from images we use?"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-7.json""],""summary"":""本题考查“卷积神经网络”，参考答案为 A：“卷积滤波器”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-9134c70a507c0fa2b03b,item-version-f9475ca83cc9bfa5fbe4,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-1,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,kp-ai-lesson-07,Convolutional Neural Networks,卷积神经网络,One of these is not a CNN Architecture,ResNet,MobileNet,TensorFlow,C,其中之一不是 CNN 架构,残差网络,移动网络,TensorFlow,本题考查“卷积神经网络”，参考答案为 C：“TensorFlow”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“TensorFlow”最符合题干对“卷积神经网络”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""其中之一不是 CNN 架构"",""memoryTip"":""复习“卷积神经网络”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“残差网络”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“移动网络”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“TensorFlow”最符合题干对“卷积神经网络”的描述或条件。""},""originalStem"":""One of these is not a CNN Architecture"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-7.json""],""summary"":""本题考查“卷积神经网络”，参考答案为 C：“TensorFlow”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-6e3b002b7c0f1d16815b,item-version-2533759e8d4867317dd8,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-2,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,kp-ai-lesson-07,Convolutional Neural Networks,卷积神经网络,CNN are mostly used for computer vision tasks.,true,false,,A,CNN 主要用于计算机视觉任务。,正确,错误,,本题考查“卷积神经网络”，参考答案为 A：“正确”。,"{""correctOptionKey"":""A"",""correctReason"":""该陈述与课程中“卷积神经网络”的说明一致，因此应选择“正确”。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""CNN 主要用于计算机视觉任务。"",""memoryTip"":""复习“卷积神经网络”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""该陈述与课程中“卷积神经网络”的说明一致，因此应选择“正确”。"",""B"":""“错误”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。""},""originalStem"":""CNN are mostly used for computer vision tasks."",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-7.json""],""summary"":""本题考查“卷积神经网络”，参考答案为 A：“正确”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
item-64245ed1394b3edae1e1,item-version-1d05c813e3de3e636492,microsoft-ai-for-beginners,etc/quiz-app/src/assets/translations/en/lesson-7.json,json-3,33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b,814860f1b4da72aa7fe07f1d4bbaa2c6512e170ec426903014e9f2c4d88dc8aa,kp-ai-lesson-07,Convolutional Neural Networks,卷积神经网络,"Which pooling layer is used ""scale down"" the size of the image",average pooling,max pooling,a and b,C,使用哪个池化层“缩小”图像的大小,平均池化,最大池化,A 和 B,本题考查“卷积神经网络”，参考答案为 C：“A 和 B”。,"{""correctOptionKey"":""C"",""correctReason"":""在给定选项中，“A 和 B”最符合题干对“卷积神经网络”的描述或条件。"",""generationMethod"":""machine_translation_plus_structural_template"",""generationVersion"":""en-zh-candidate-2026-08-12"",""localizedStem"":""使用哪个池化层“缩小”图像的大小"",""memoryTip"":""复习“卷积神经网络”时，先定位题干关键词，再逐项核对定义和适用条件。"",""optionReasons"":{""A"":""“平均池化”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""B"":""“最大池化”不是本题参考答案；审核时需结合原课程补充它与正确选项的具体差异。"",""C"":""在给定选项中，“A 和 B”最符合题干对“卷积神经网络”的描述或条件。""},""originalStem"":""Which pooling layer is used \""scale down\"" the size of the image"",""quality"":""structural_draft"",""requiresSubjectMatterReview"":true,""schemaVersion"":""quiz-explanation.v1"",""sourceUrls"":[""https://github.com/microsoft/AI-For-Beginners/blob/33e781bf7bfb9b39fd27c4e4a3e592669b52cb4b/etc/quiz-app/src/assets/translations/en/lesson-7.json""],""summary"":""本题考查“卷积神经网络”，参考答案为 C：“A 和 B”。""}",public_machine_translation,en-zh-candidate-2026-08-12,pending,pending,hold,,
